,id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
2487,1529,User1529,20.0,Female,Mobile,Top,Entertainment,Afternoon,1
2488,4483,User4483,,Non-Binary,Desktop,Top,,Evening,1
2489,255,User255,,,Desktop,Bottom,,Night,1
2490,5921,User5921,,,Desktop,Side,,,1
2491,813,User813,,,Tablet,Top,Education,Morning,1
2492,2017,User2017,,Male,Tablet,Bottom,Shopping,Evening,1
2493,9337,User9337,52.0,Non-Binary,,Top,Education,,0
2494,9990,User9990,25.0,Male,Desktop,,Education,Night,1
2495,7041,User7041,40.0,,Tablet,,Shopping,Afternoon,0
2496,9057,User9057,38.0,,Desktop,,,Afternoon,1
2497,4361,User4361,29.0,,Tablet,,Education,Afternoon,1
2498,9185,User9185,,,Mobile,,Shopping,Night,0
2499,1587,User1587,45.0,Female,,Bottom,,Afternoon,0
2500,79,User79,,Male,Mobile,,Entertainment,Morning,0
2501,4086,User4086,,Female,Desktop,Top,Entertainment,,1
2502,9057,User9057,38.0,,Desktop,Side,,,1
2503,2542,User2542,58.0,,Mobile,,Entertainment,Evening,1
2504,2499,User2499,50.0,,Tablet,Bottom,,,0
2505,9977,User9977,57.0,Female,Mobile,Bottom,Social Media,,0
2506,3854,User3854,56.0,,,Bottom,Social Media,Afternoon,1
2507,3658,User3658,45.0,,Desktop,Side,,Night,1
2508,6395,User6395,,Non-Binary,Desktop,,,Morning,0
2509,3060,User3060,,Male,Tablet,Bottom,,Morning,1
2510,7544,User7544,,Female,Mobile,Top,News,Afternoon,1
2511,661,User661,33.0,,Mobile,Side,,Night,0
2512,4539,User4539,54.0,,Mobile,,,Night,1
2513,8800,User8800,,Female,Mobile,Bottom,,Evening,0
2514,7249,User7249,,Female,Mobile,Top,,,0
2515,119,User119,59.0,,Tablet,,,Night,1
2516,9057,User9057,,,Desktop,Side,,Afternoon,1
2517,7151,User7151,,Non-Binary,Tablet,Side,News,,1
2518,5053,User5053,61.0,,Tablet,Side,Entertainment,Morning,1
2519,58,User58,,Female,,Top,Shopping,Morning,1
2520,255,User255,31.0,,Desktop,Bottom,Entertainment,Night,1
2521,4348,User4348,,,Desktop,,,Afternoon,1
2522,316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Night,1
2523,9239,User9239,,,,Top,,Afternoon,0
2524,503,User503,43.0,,Desktop,Side,Social Media,Morning,1
2525,9419,User9419,64.0,,Mobile,Side,Social Media,Afternoon,1
2526,929,User929,24.0,,,Top,,Night,0
2527,9573,User9573,,Non-Binary,Tablet,Top,News,Afternoon,0
2528,1520,User1520,,,Desktop,Top,Entertainment,,0
2529,2917,User2917,,Male,Desktop,Top,Shopping,,0
2530,5566,User5566,,Non-Binary,Mobile,Bottom,Social Media,Morning,1
2531,1348,User1348,60.0,,,,,Afternoon,0
2532,2094,User2094,,,Desktop,Bottom,News,Night,0
2533,412,User412,,Male,Tablet,Top,News,Evening,1
2534,9057,User9057,38.0,,,,,Afternoon,1
2535,6328,User6328,,,Mobile,Side,,Morning,0
2536,3481,User3481,22.0,,Mobile,Top,,Evening,0
2537,393,User393,40.0,,Desktop,Bottom,Shopping,Morning,1
2538,8326,User8326,23.0,Female,,,Entertainment,Evening,1
2539,9136,User9136,,Non-Binary,Desktop,Side,,Afternoon,1
2540,9888,User9888,49.0,Male,Mobile,,News,,1
2541,5280,User5280,,,Desktop,Side,,Afternoon,0
2542,487,User487,28.0,Male,Mobile,,,Afternoon,1
2543,1136,User1136,58.0,,Mobile,Side,,,1
2544,606,User606,,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
2545,1524,User1524,24.0,Male,Mobile,Bottom,,Night,1
2546,3746,User3746,,Male,Desktop,Top,,Morning,1
2547,9064,User9064,41.0,Female,Mobile,Top,Entertainment,,1
2548,5235,User5235,24.0,Non-Binary,Mobile,Top,,Afternoon,0
2549,3060,User3060,,Male,,,News,Morning,1
2550,5495,User5495,,Male,Mobile,Bottom,News,Afternoon,1
2551,3042,User3042,,,Mobile,Side,Social Media,Afternoon,1
2552,2767,User2767,,,,Bottom,,Night,0
2553,9064,User9064,,Female,Mobile,Top,Entertainment,,1
2554,7941,User7941,,,Desktop,Bottom,,Afternoon,1
2555,6153,User6153,30.0,,Mobile,Side,Entertainment,Night,1
2556,2290,User2290,41.0,,Tablet,Top,,Evening,1
2557,7006,User7006,41.0,Female,Desktop,Top,,Afternoon,0
2558,8631,User8631,,Female,Desktop,Top,,Morning,1
2559,1754,User1754,25.0,Female,,Bottom,Shopping,Morning,0
2560,4230,User4230,35.0,Female,Tablet,,Education,Evening,1
2561,4976,User4976,34.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
2562,6536,User6536,60.0,Male,Desktop,Side,Education,Night,0
2563,5116,User5116,,Non-Binary,,Side,,Evening,0
2564,226,User226,46.0,,Desktop,,Shopping,Morning,1
2565,1549,User1549,56.0,,Desktop,Top,,Afternoon,1
2566,1122,User1122,49.0,Non-Binary,,Top,,Morning,1
2567,9905,User9905,,Non-Binary,Tablet,Top,Entertainment,,1
2568,4360,User4360,26.0,Non-Binary,Tablet,Top,,Evening,0
2569,3638,User3638,45.0,Non-Binary,Desktop,Top,,,0
2570,5780,User5780,,Female,Mobile,Bottom,Entertainment,Afternoon,1
2571,3325,User3325,,Male,Mobile,Bottom,Education,Morning,1
2572,9736,User9736,46.0,,Desktop,Bottom,Education,Evening,1
2573,3803,User3803,,Female,Mobile,Top,Education,Morning,1
2574,8684,User8684,,Non-Binary,Tablet,,Shopping,Afternoon,1
2575,9311,User9311,,Non-Binary,,Side,,Afternoon,1
2576,1755,User1755,,Non-Binary,Tablet,,,Evening,1
2577,6519,User6519,48.0,Female,Desktop,Top,News,Afternoon,0
2578,9806,User9806,,Male,,,,Evening,1
2579,7313,User7313,,Non-Binary,Mobile,,,Night,1
2580,7120,User7120,,,Desktop,Bottom,,Morning,0
2581,2432,User2432,,,,Bottom,,Evening,0
2582,3746,User3746,,Male,,,,Morning,1
2583,1635,User1635,54.0,,,Top,News,Evening,1
2584,6066,User6066,,,Desktop,Side,,Evening,1
2585,7502,User7502,20.0,,Desktop,,,Morning,0
2586,7438,User7438,53.0,,Mobile,Side,News,Morning,1
2587,8744,User8744,,Male,Mobile,Bottom,Shopping,Night,0
2588,1539,User1539,43.0,,,,Education,Evening,1
2589,5367,User5367,53.0,Male,Desktop,Top,Entertainment,,0
2590,1041,User1041,,,Mobile,,Entertainment,Morning,1
2591,3245,User3245,40.0,,Desktop,Side,Shopping,Afternoon,1
2592,361,User361,,Non-Binary,Desktop,Top,,,0
2593,5412,User5412,,,Mobile,Top,,Evening,1
2594,1305,User1305,,Female,Tablet,Top,News,Night,1
2595,7878,User7878,60.0,,Tablet,Side,,Afternoon,1
2596,5921,User5921,,,Desktop,,,Morning,1
2597,316,User316,42.0,Non-Binary,Desktop,Top,Social Media,Night,1
2598,6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1
2599,8862,User8862,,,Mobile,Side,,Afternoon,1
2600,4228,User4228,,,Desktop,Side,,Morning,1
2601,7999,User7999,24.0,Female,Mobile,Top,News,Afternoon,0
2602,9463,User9463,,Female,,Top,Entertainment,Morning,0
2603,5301,User5301,,Male,,Side,Social Media,Night,1
2604,9570,User9570,,Female,Mobile,Side,News,Evening,0
2605,2804,User2804,,Female,,Bottom,Education,Evening,1
2606,606,User606,,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
2607,7374,User7374,,Male,Desktop,Top,Entertainment,Morning,0
2608,8364,User8364,,Non-Binary,Tablet,,,,0
2609,188,User188,56.0,Female,Tablet,Bottom,News,Morning,1
2610,1524,User1524,24.0,Male,Mobile,Bottom,,Night,1
2611,9376,User9376,37.0,,,Bottom,News,Evening,0
2612,6620,User6620,52.0,Female,,Top,Education,Morning,1
2613,8684,User8684,,Non-Binary,Tablet,,Shopping,Afternoon,1
2614,3990,User3990,28.0,,Tablet,Side,Social Media,Evening,1
2615,4392,User4392,,,Tablet,Top,,Afternoon,0
2616,1360,User1360,,Non-Binary,Desktop,Bottom,Education,Evening,0
2617,3081,User3081,,,Desktop,,Education,Evening,0
2618,8947,User8947,22.0,,Desktop,,Entertainment,,1
2619,8147,User8147,,Female,Desktop,Top,,Night,1
2620,9149,User9149,24.0,,,Side,Entertainment,,1
2621,4620,User4620,43.0,Non-Binary,,Side,Entertainment,Night,1
2622,3117,User3117,21.0,,Tablet,Bottom,,Afternoon,1
2623,5634,User5634,39.0,Male,Desktop,Top,,Morning,0
2624,5423,User5423,,Male,Desktop,Bottom,,Afternoon,0
2625,1635,User1635,54.0,Female,Tablet,Top,News,Evening,1
2626,6466,User6466,44.0,Female,Tablet,Bottom,,Night,0
2627,2174,User2174,36.0,Female,Desktop,,Entertainment,Afternoon,1
2628,2529,User2529,,,Desktop,Top,,Afternoon,1
2629,400,User400,,Non-Binary,,Side,,Evening,1
2630,6981,User6981,60.0,,Mobile,Bottom,,Morning,0
2631,6100,User6100,,,Desktop,Bottom,Education,Night,1
2632,3355,User3355,,,Tablet,Side,,,0
2633,2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Afternoon,1
2634,1586,User1586,38.0,Non-Binary,,Top,,,1
2635,5005,User5005,49.0,Male,Desktop,Top,Shopping,Morning,1
2636,6487,User6487,19.0,Male,Tablet,Side,,Morning,1
2637,7466,User7466,47.0,,,Bottom,Shopping,Afternoon,1
2638,1871,User1871,,Female,Desktop,Top,,Night,0
2639,3990,User3990,28.0,,Tablet,Side,Social Media,Evening,1
2640,8252,User8252,,Male,Tablet,Side,,Night,1
2641,3072,User3072,32.0,Non-Binary,Mobile,Bottom,,Night,0
2642,1515,User1515,44.0,Male,Desktop,Bottom,,Morning,0
2643,6437,User6437,,Non-Binary,Mobile,Side,Entertainment,Night,0
2644,6771,User6771,,,Desktop,Side,Shopping,Morning,1
2645,4015,User4015,44.0,Male,Tablet,,,,1
2646,5732,User5732,,,,Bottom,,Evening,1
2647,2311,User2311,,,Desktop,Bottom,,,1
2648,7742,User7742,,Male,,Top,Entertainment,,0
2649,4824,User4824,61.0,Female,Mobile,,,Morning,0
2650,5912,User5912,,Non-Binary,Mobile,Side,Education,Night,1
2651,51,User51,64.0,,Tablet,Top,,Night,0
2652,4229,User4229,23.0,Male,Mobile,Side,Education,Afternoon,0
2653,6258,User6258,,Non-Binary,Tablet,Top,,Night,1
2654,9220,User9220,21.0,Female,Mobile,Side,Social Media,Night,1
2655,449,User449,25.0,Female,Tablet,Side,Education,,0
2656,7080,User7080,31.0,Male,Desktop,Bottom,,Evening,0
2657,1446,User1446,,,Desktop,Bottom,News,Night,1
2658,3250,User3250,61.0,Non-Binary,Desktop,Top,Education,,0
2659,2463,User2463,45.0,Female,Mobile,Side,Social Media,Evening,0
2660,5425,User5425,,Non-Binary,Mobile,Side,,Afternoon,1
2661,676,User676,38.0,Non-Binary,Desktop,,Education,Morning,0
2662,5881,User5881,26.0,Non-Binary,Tablet,,,Morning,1
2663,732,User732,,,,Bottom,Social Media,,0
2664,928,User928,,,,Side,Social Media,Night,1
2665,1225,User1225,27.0,,Tablet,Side,,Evening,1
2666,1020,User1020,,,Mobile,Side,Education,Morning,1
2667,9157,User9157,,,Mobile,Bottom,,,1
2668,228,User228,,,Mobile,Top,Social Media,Evening,1
2669,3364,User3364,,,,Bottom,Social Media,Morning,0
2670,1254,User1254,32.0,Female,Desktop,Bottom,,Morning,0
2671,6337,User6337,,,Mobile,Top,Social Media,Night,1
2672,3118,User3118,57.0,Male,,Top,,Evening,1
2673,1586,User1586,,Non-Binary,Desktop,Top,Shopping,Night,1
2674,4539,User4539,,Male,Mobile,Bottom,,Night,1
2675,4509,User4509,29.0,,Desktop,Bottom,Education,Afternoon,1
2676,8226,User8226,,,Tablet,,,Morning,1
2677,5851,User5851,60.0,,Mobile,Bottom,Education,Afternoon,0
2678,1905,User1905,62.0,,,Bottom,,Night,1
2679,1805,User1805,,Male,,,,Afternoon,1
2680,9422,User9422,21.0,,Mobile,Side,Entertainment,Night,1
2681,8373,User8373,,Male,Desktop,Side,Shopping,Afternoon,1
2682,5198,User5198,,Male,Desktop,,Education,Night,1
2683,2309,User2309,22.0,Male,Tablet,Bottom,Entertainment,,1
2684,1914,User1914,42.0,Male,,Bottom,Shopping,,1
2685,670,User670,22.0,,Desktop,Top,Shopping,Afternoon,1
2686,5513,User5513,,Female,Tablet,Side,Education,Evening,0
2687,3386,User3386,62.0,,,Top,,Morning,0
2688,3908,User3908,50.0,Female,Desktop,Bottom,,Evening,1
2689,4950,User4950,28.0,Male,Mobile,Side,,Morning,1
2690,7336,User7336,,,Desktop,Top,Education,Night,0
2691,1214,User1214,26.0,Female,Mobile,Bottom,News,Evening,1
2692,7970,User7970,,,,,Social Media,Morning,0
2693,6865,User6865,38.0,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,0
2694,4086,User4086,,Female,Desktop,Top,Entertainment,Morning,1
2695,8484,User8484,53.0,Female,Desktop,Side,News,Afternoon,0
2696,5699,User5699,19.0,,,,,Morning,1
2697,8753,User8753,,Non-Binary,,Top,Entertainment,Morning,1
2698,359,User359,,Male,Desktop,Bottom,,Evening,0
2699,9442,User9442,,,Mobile,,,,0
2700,3601,User3601,,Non-Binary,Mobile,,Entertainment,Afternoon,1
2701,9431,User9431,,,Mobile,,Entertainment,Afternoon,1
2702,5005,User5005,49.0,Male,Desktop,Top,Shopping,Morning,1
2703,4348,User4348,,,Desktop,Top,Shopping,,1
2704,1548,User1548,38.0,,Mobile,Top,News,Afternoon,0
2705,6866,User6866,52.0,Non-Binary,Desktop,Top,Social Media,Evening,0
2706,8251,User8251,49.0,Female,Tablet,Bottom,News,Evening,0
2707,3633,User3633,20.0,Female,,Side,,Night,0
2708,6893,User6893,21.0,,,Top,Entertainment,Evening,1
2709,9227,User9227,,,,Side,,Morning,1
2710,1729,User1729,26.0,Female,Mobile,Top,,Afternoon,1
2711,6086,User6086,24.0,,Desktop,Bottom,,Morning,1
2712,9223,User9223,,,Tablet,Top,Social Media,Evening,0
2713,7322,User7322,,Female,Desktop,Bottom,,Afternoon,1
2714,6886,User6886,43.0,Male,Mobile,Bottom,,Evening,1
2715,503,User503,43.0,,Desktop,,Social Media,Morning,1
2716,9967,User9967,,,Mobile,Side,,Evening,1
2717,7866,User7866,,,Mobile,,Social Media,Morning,1
2718,7924,User7924,,,,Bottom,,,1
2719,805,User805,,,Desktop,Bottom,,Evening,1
2720,6861,User6861,,Non-Binary,Tablet,Side,,Afternoon,1
2721,9660,User9660,,Male,,Top,Social Media,Night,1
2722,5418,User5418,34.0,Male,Mobile,Top,Entertainment,,1
2723,5955,User5955,59.0,,Tablet,Side,,Evening,1
2724,3803,User3803,,Female,Mobile,Top,Education,Morning,1
2725,5414,User5414,,Female,Desktop,Bottom,,,1
2726,8423,User8423,,Male,Tablet,,,Evening,0
2727,5516,User5516,,,Mobile,,Entertainment,Afternoon,0
2728,4509,User4509,29.0,,Desktop,Bottom,Education,Afternoon,1
2729,5930,User5930,,Female,Tablet,Top,Entertainment,Morning,0
2730,2602,User2602,,Female,Desktop,Side,Shopping,Afternoon,1
2731,1077,User1077,,Non-Binary,,Top,,Afternoon,1
2732,9617,User9617,63.0,,Tablet,,Shopping,Afternoon,1
2733,1273,User1273,27.0,Non-Binary,Mobile,,,Morning,1
2734,8949,User8949,26.0,,Mobile,Side,,Night,1
2735,7099,User7099,,Female,,,,Evening,1
2736,1178,User1178,,Male,Desktop,Bottom,,Evening,1
2737,1002,User1002,28.0,,,Top,,Afternoon,0
2738,3658,User3658,45.0,,Desktop,Side,Shopping,Night,1
2739,9290,User9290,61.0,,Desktop,Bottom,Entertainment,Afternoon,1
2740,6241,User6241,33.0,,Mobile,,News,Morning,0
2741,565,User565,53.0,,,Top,,,0
2742,5223,User5223,,,,Bottom,Education,Night,0
2743,699,User699,62.0,Male,,Bottom,Social Media,Afternoon,0
2744,6906,User6906,,Non-Binary,Mobile,Top,,Morning,1
2745,3345,User3345,39.0,Male,Desktop,Side,Social Media,Night,1
2746,2756,User2756,,,,,Entertainment,,0
2747,1935,User1935,30.0,Female,Desktop,Bottom,,Afternoon,1
2748,6438,User6438,53.0,,Tablet,Top,Shopping,Night,1
2749,4753,User4753,,Female,Tablet,Top,,Night,0
2750,3042,User3042,,,Mobile,Side,Social Media,Afternoon,1
2751,674,User674,,,Tablet,Side,Entertainment,,1
2752,4922,User4922,,,Desktop,Side,News,Afternoon,0
2753,5761,User5761,,Non-Binary,Mobile,,Social Media,,0
2754,7892,User7892,,,Mobile,Side,Entertainment,Evening,0
2755,7652,User7652,,Male,Mobile,Bottom,Education,Morning,1
2756,1704,User1704,61.0,Female,Tablet,Bottom,Shopping,Evening,1
2757,5409,User5409,,Non-Binary,Desktop,Top,,Evening,0
2758,770,User770,,Female,Mobile,Bottom,,Evening,1
2759,2242,User2242,,,Desktop,Bottom,Entertainment,Morning,0
2760,3483,User3483,20.0,,,,News,,1
2761,7298,User7298,,,Tablet,Bottom,Social Media,Morning,0
2762,6733,User6733,42.0,Non-Binary,Tablet,Side,,Afternoon,0
2763,8948,User8948,25.0,,Mobile,Bottom,Education,,1
2764,218,User218,62.0,Female,Tablet,Top,News,Evening,0
2765,6553,User6553,,,Desktop,,Education,Morning,1
2766,5732,User5732,,Non-Binary,Tablet,Bottom,,Evening,1
2767,3297,User3297,18.0,,Tablet,,,Night,1
2768,6129,User6129,36.0,Male,,Bottom,Shopping,Evening,1
2769,6990,User6990,21.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
2770,5574,User5574,52.0,Female,,Bottom,Shopping,Afternoon,1
2771,2289,User2289,,,Desktop,,Shopping,,1
2772,3060,User3060,,Male,Tablet,Bottom,News,Morning,1
2773,1975,User1975,,Female,Mobile,Top,Social Media,Morning,1
2774,7398,User7398,,Male,Tablet,Side,News,Evening,0
2775,5439,User5439,38.0,,Tablet,Side,Social Media,Afternoon,1
2776,6178,User6178,35.0,Female,Tablet,Side,Shopping,Evening,0
2777,5566,User5566,,,Mobile,,,Morning,1
2778,7031,User7031,51.0,,Desktop,Top,Shopping,Night,0
2779,5796,User5796,46.0,Non-Binary,Mobile,Bottom,News,Afternoon,1
2780,9894,User9894,,,,Top,,Afternoon,1
2781,3086,User3086,,,Desktop,,,,0
2782,8975,User8975,,,Desktop,Side,,Morning,0
2783,1549,User1549,56.0,,Desktop,Top,,Afternoon,1
2784,6143,User6143,29.0,Non-Binary,Mobile,Bottom,,Afternoon,1
2785,9090,User9090,41.0,,Desktop,Side,,Morning,1
2786,5860,User5860,,Female,,Bottom,Entertainment,,1
2787,2239,User2239,25.0,Female,Tablet,,,Morning,1
2788,5514,User5514,31.0,,,Side,,Night,1
2789,6292,User6292,,Non-Binary,Tablet,Bottom,Education,Night,0
2790,1454,User1454,,Female,Tablet,Top,,Morning,1
2791,6308,User6308,,Male,Tablet,,News,,0
2792,6602,User6602,,,,Side,,,1
2793,4621,User4621,20.0,,Desktop,Top,,Afternoon,1
2794,4848,User4848,,Female,Desktop,,,,1
2795,5955,User5955,,,Tablet,Side,,Evening,1
2796,2988,User2988,,Female,Mobile,Side,Entertainment,,0
2797,9892,User9892,51.0,,,Side,,Evening,1
2798,5596,User5596,43.0,,,,Social Media,Afternoon,1
2799,1020,User1020,,,Mobile,Side,Education,Morning,1
2800,234,User234,19.0,Female,Tablet,,,Morning,1
2801,7266,User7266,,,Tablet,,Education,Afternoon,1
2802,9136,User9136,,Non-Binary,Desktop,Side,,Afternoon,1
2803,6449,User6449,42.0,,,Top,,,1
2804,6561,User6561,58.0,,Mobile,Top,,Night,0
2805,5900,User5900,,Female,,,Social Media,Evening,0
2806,7248,User7248,,Non-Binary,Mobile,Top,Social Media,Evening,1
2807,6679,User6679,26.0,Male,Tablet,Bottom,Entertainment,Night,1
2808,8361,User8361,,Female,,Side,News,Afternoon,1
2809,225,User225,,,Desktop,Bottom,Shopping,Afternoon,0
2810,1955,User1955,62.0,,Desktop,Bottom,Entertainment,Evening,0
2811,8851,User8851,62.0,Female,Tablet,Bottom,,Afternoon,0
2812,5854,User5854,31.0,Non-Binary,Mobile,Top,Social Media,,0
2813,2414,User2414,38.0,Male,Desktop,Top,Entertainment,,0
2814,6657,User6657,22.0,,,,,,1
2815,2671,User2671,,,Tablet,,,Afternoon,0
2816,7422,User7422,20.0,Female,Desktop,,,Evening,1
2817,2727,User2727,34.0,Non-Binary,Mobile,Bottom,,Afternoon,1
2818,187,User187,,Female,Tablet,,,,0
2819,8948,User8948,,,Mobile,,Education,Evening,1
2820,3483,User3483,20.0,,Mobile,Side,News,Morning,1
2821,8817,User8817,,,Tablet,Bottom,Education,Night,1
2822,3430,User3430,,Male,Desktop,Side,Social Media,Morning,1
2823,3535,User3535,,Male,Desktop,Top,,,0
2824,301,User301,59.0,,,Side,Social Media,Evening,1
2825,3801,User3801,,Non-Binary,,Side,,Evening,1
2826,9723,User9723,,Female,Mobile,Side,,Evening,1
2827,6862,User6862,,Male,Tablet,Side,Education,,1
2828,6794,User6794,51.0,,Tablet,Top,,Night,0
2829,8530,User8530,,Female,Mobile,Top,,Afternoon,1
2830,9075,User9075,36.0,Female,Mobile,Top,,Night,1
2831,6400,User6400,,Male,,Top,,Afternoon,0
2832,9515,User9515,,,Desktop,,Entertainment,,0
2833,5566,User5566,,Non-Binary,Mobile,Bottom,Social Media,Morning,1
2834,5498,User5498,,Female,Tablet,Side,Education,Morning,1
2835,8252,User8252,,Male,Tablet,,,Night,1
2836,4871,User4871,58.0,,Desktop,Side,,Night,1
2837,1627,User1627,,,Tablet,,,Evening,0
2838,4897,User4897,30.0,Female,,Top,Shopping,Morning,0
2839,5249,User5249,,,Tablet,Side,News,Morning,0
2840,6950,User6950,64.0,Female,Tablet,,Shopping,Morning,0
2841,5100,User5100,42.0,,Mobile,Side,Shopping,Morning,1
2842,775,User775,,Female,,Top,Shopping,Evening,1
2843,2202,User2202,43.0,Female,Tablet,Top,Education,,0
2844,5414,User5414,,Female,Desktop,Bottom,,Evening,1
2845,6553,User6553,,,Desktop,Bottom,Education,Morning,1
2846,2129,User2129,47.0,,Tablet,,Social Media,Evening,1
2847,8906,User8906,,Male,Desktop,,Shopping,,1
2848,6074,User6074,35.0,Male,Mobile,Bottom,,Afternoon,1
2849,8353,User8353,,,Desktop,Bottom,,Evening,1
2850,3543,User3543,55.0,,Tablet,Top,,,1
2851,2934,User2934,26.0,Non-Binary,,Top,Entertainment,Afternoon,1
2852,4086,User4086,,Female,Desktop,Top,Entertainment,Morning,1
2853,4096,User4096,,Male,Desktop,Bottom,News,Evening,0
2854,4266,User4266,28.0,,Desktop,Side,,Morning,1
2855,1041,User1041,37.0,,Mobile,,,Morning,1
2856,9660,User9660,,,Desktop,,Social Media,Night,1
2857,58,User58,36.0,,Mobile,Top,Shopping,Morning,1
2858,7774,User7774,18.0,Male,Tablet,Top,,Night,0
2859,5026,User5026,18.0,Male,Mobile,Side,,Night,0
2860,7277,User7277,21.0,Female,Tablet,Top,Social Media,Afternoon,0
2861,5579,User5579,,Non-Binary,,Side,Shopping,Evening,1
2862,1249,User1249,22.0,,Mobile,Side,Entertainment,Afternoon,0
2863,1741,User1741,45.0,,Mobile,Bottom,,Night,1
2864,2431,User2431,,Male,Desktop,Top,,Night,1
2865,4429,User4429,,,Mobile,,Entertainment,Morning,1
2866,1201,User1201,32.0,,,Side,Entertainment,,0
2867,9642,User9642,,Non-Binary,Mobile,Bottom,,Evening,1
2868,58,User58,36.0,Female,Mobile,Top,,Morning,1
2869,6161,User6161,61.0,Female,Tablet,Bottom,,Afternoon,1
2870,5520,User5520,,Non-Binary,,Bottom,,Afternoon,1
2871,9361,User9361,,Non-Binary,Tablet,Bottom,Entertainment,Evening,0
2872,3225,User3225,,,Tablet,Bottom,,Morning,1
2873,525,User525,,,Desktop,,Social Media,Afternoon,0
2874,9412,User9412,34.0,,Mobile,,Social Media,Morning,1
2875,5856,User5856,56.0,,Mobile,Side,,Morning,0
2876,5747,User5747,,Male,,Bottom,,,0
2877,1762,User1762,41.0,Male,Desktop,Side,Entertainment,Afternoon,1
2878,1549,User1549,,,,Top,,Afternoon,1
2879,1325,User1325,,,,Side,,Evening,1
2880,5498,User5498,,Female,Tablet,Side,Education,Morning,1
2881,8619,User8619,,,Mobile,Bottom,News,Afternoon,0
2882,375,User375,26.0,Non-Binary,Mobile,Top,Social Media,,1
2883,228,User228,46.0,,Mobile,Top,,Evening,1
2884,5647,User5647,46.0,,,,,,1
2885,1755,User1755,,Non-Binary,Tablet,Bottom,News,,1
2886,4945,User4945,31.0,,Tablet,Top,Social Media,Morning,1
2887,7266,User7266,,,Tablet,Bottom,Education,,1
2888,1052,User1052,,,,Top,Education,Night,0
2889,2529,User2529,,Female,,Top,,Afternoon,1
2890,9422,User9422,21.0,,Mobile,Side,Entertainment,Night,1
2891,122,User122,34.0,,Tablet,,,Afternoon,0
2892,9992,User9992,,Male,Desktop,Side,Shopping,Evening,1
2893,998,User998,,,Tablet,Top,,Evening,1
2894,2124,User2124,,Male,Desktop,Top,,Evening,1
2895,998,User998,,,Tablet,Top,,Evening,1
2896,4462,User4462,52.0,,Tablet,Bottom,,Afternoon,1
2897,2096,User2096,48.0,Non-Binary,Desktop,,,Night,1
2898,263,User263,,,Tablet,Top,,Evening,0
2899,843,User843,,Male,Desktop,Bottom,News,Afternoon,0
2900,3164,User3164,,Female,,Bottom,,Evening,1
2901,8252,User8252,,,Tablet,Side,,Night,1
2902,1122,User1122,,Non-Binary,Tablet,Top,,Morning,1
2903,5681,User5681,,Male,Desktop,Bottom,News,,0
2904,4483,User4483,,,,Top,,,1
2905,2934,User2934,26.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2906,5084,User5084,,Non-Binary,Tablet,,Entertainment,Evening,1
